label_id,source,source_product_name,source_product_id,source_label_url
57813,UK,"Co-trimoxazole 16mg/80mg per ml solution for infusion",15791,https://www.medicines.org.uk/emc/product/15791/smpc
57814,UK,"Temozolomide 100 mg hard capsules",5318,https://www.medicines.org.uk/emc/product/5318/smpc
57815,UK,"Metoject PEN 20 mg solution for injection in pre-filled pen",11355,https://www.medicines.org.uk/emc/product/11355/smpc
57816,UK,"Flomister 137 micrograms / 50 micrograms per actuation nasal spray, suspension",15529,https://www.medicines.org.uk/emc/product/15529/smpc
57817,UK,"Chloramphenicol 5% w/v Ear Drops",3529,https://www.medicines.org.uk/emc/product/3529/smpc
57818,UK,"Tecartus (Great Britain)",11987,https://www.medicines.org.uk/emc/product/11987/smpc
57819,UK,"Ketalar 50 mg/ml Injection",5202,https://www.medicines.org.uk/emc/product/5202/smpc
57820,UK,"Clobazam 20 mg Tablets",15104,https://www.medicines.org.uk/emc/product/15104/smpc
57821,UK,"Bonjela Cool Mint Gel",5614,https://www.medicines.org.uk/emc/product/5614/smpc
57822,UK,"Easyhaler Salbutamol 200mcg",6340,https://www.medicines.org.uk/emc/product/6340/smpc
57823,UK,"Tecfidera 240mg gastro-resistant hard capsules",10096,https://www.medicines.org.uk/emc/product/10096/smpc
57824,UK,"Repaglinide 1 mg tablets",15020,https://www.medicines.org.uk/emc/product/15020/smpc
57825,UK,"Rennie Dual Action Chewable Tablets",13859,https://www.medicines.org.uk/emc/product/13859/smpc
57826,UK,"Akynzeo 300 mg/0.5 mg hard capsules",6993,https://www.medicines.org.uk/emc/product/6993/smpc
57827,UK,"Metoject PEN 17.5 mg solution for injection in pre-filled pen",11354,https://www.medicines.org.uk/emc/product/11354/smpc
57828,UK,"Trokide 18 mcg Inhalation powder, hard capsules",100547,https://www.medicines.org.uk/emc/product/100547/smpc
57829,UK,"RIXUBIS 2000 IU powder and solvent for solution for injection",11039,https://www.medicines.org.uk/emc/product/11039/smpc
57830,UK,"Cefalexin Capsules 500mg",3998,https://www.medicines.org.uk/emc/product/3998/smpc
57831,UK,"Zedbac 500mg powder for solution for infusion",1276,https://www.medicines.org.uk/emc/product/1276/smpc
57832,UK,"Eyreida 0.3mg/ml eye drops, solution",9049,https://www.medicines.org.uk/emc/product/9049/smpc
57833,UK,"Duloxetine 40 mg gastro-resistant capsules, hard",13591,https://www.medicines.org.uk/emc/product/13591/smpc
57834,UK,"Conjugated Oestrogens 0.3 mg coated tablets",100544,https://www.medicines.org.uk/emc/product/100544/smpc
57835,UK,"Duloxetine Mylan 60 mg Hard Gastro-resistant Capsules",15807,https://www.medicines.org.uk/emc/product/15807/smpc
57836,UK,"Distaclor Suspension 125mg/5ml",4988,https://www.medicines.org.uk/emc/product/4988/smpc
57837,UK,"Lorazepam 0.5mg Tablets",10285,https://www.medicines.org.uk/emc/product/10285/smpc
57838,UK,"Rosuvastatin 40 mg hard capsules",13274,https://www.medicines.org.uk/emc/product/13274/smpc
57839,UK,"Sendolor 1 mg/ml, solution for infusion",15548,https://www.medicines.org.uk/emc/product/15548/smpc
57840,UK,"Cyclophosphamide Tablets 50 mg",1813,https://www.medicines.org.uk/emc/product/1813/smpc
57841,UK,"Minims Phenylephrine Hydrochloride 10%w/v Eye drops, solution",190,https://www.medicines.org.uk/emc/product/190/smpc
57842,UK,"Curatil 200 mg Prolonged-Release Tablets",11670,https://www.medicines.org.uk/emc/product/11670/smpc
57843,UK,"Aranesp solution for injection in pre-filled syringe with needle guard",8633,https://www.medicines.org.uk/emc/product/8633/smpc
57844,UK,"Erythromycin 125 mg/5 ml Sugar Free Granules for Oral Suspension",4561,https://www.medicines.org.uk/emc/product/4561/smpc
57845,UK,"Nitisinone Dipharma 5 mg hard capsules",9305,https://www.medicines.org.uk/emc/product/9305/smpc
57846,UK,"Liothyronine Sodium 5 micrograms Tablets",14830,https://www.medicines.org.uk/emc/product/14830/smpc
57847,UK,"ADIZEM-SR capsules 180 mg",7582,https://www.medicines.org.uk/emc/product/7582/smpc
57848,UK,"Aethoxysklerol 5 mg/ml solution for injection",11567,https://www.medicines.org.uk/emc/product/11567/smpc
57849,UK,"Decapeptyl SR 11.25mg (triptorelin pamoate)",780,https://www.medicines.org.uk/emc/product/780/smpc
57850,UK,"Teicoplanin 400mg powder for solution for injection/infusion or oral solution",14611,https://www.medicines.org.uk/emc/product/14611/smpc
57851,UK,"Perindopril 2mg Tablets",11527,https://www.medicines.org.uk/emc/product/11527/smpc
57852,UK,"Gablofen 1 mg/ml solution for injection/infusion in pre-filled syringe",12822,https://www.medicines.org.uk/emc/product/12822/smpc
57853,UK,"Clindamycin Capsules 150 mg",100601,https://www.medicines.org.uk/emc/product/100601/smpc
57854,UK,"Cytamen 1000 mcg Injection",9171,https://www.medicines.org.uk/emc/product/9171/smpc
57855,UK,"Mektovi 15 mg film-coated tablets",9501,https://www.medicines.org.uk/emc/product/9501/smpc
57856,UK,"Pipexus 1.57 mg Prolonged-release Tablets",10992,https://www.medicines.org.uk/emc/product/10992/smpc
57857,UK,"Prucalopride 2 mg Tablet",100276,https://www.medicines.org.uk/emc/product/100276/smpc
57858,UK,"Prostin E2 3 mg Vaginal Tablets",1091,https://www.medicines.org.uk/emc/product/1091/smpc
57859,UK,"Priligy 60 mg film-coated tablets",7420,https://www.medicines.org.uk/emc/product/7420/smpc
57860,UK,"Everolimus Sandoz 2.5 mg Tablets",13456,https://www.medicines.org.uk/emc/product/13456/smpc
57861,UK,"Navelbine 80mg Soft Capsule",6465,https://www.medicines.org.uk/emc/product/6465/smpc
57862,UK,"Xenpozyme 20 mg powder for concentrate for solution for infusion",14839,https://www.medicines.org.uk/emc/product/14839/smpc
57863,UK,"Ramipril 2.5mg/5ml Oral Solution",100382,https://www.medicines.org.uk/emc/product/100382/smpc
57864,UK,"Rizatriptan 5mg tablets",14471,https://www.medicines.org.uk/emc/product/14471/smpc
57865,UK,"Glimepiride 1 mg tablets",10742,https://www.medicines.org.uk/emc/product/10742/smpc
57866,UK,"Boots Ibuprofen 400 mg Tablets",1548,https://www.medicines.org.uk/emc/product/1548/smpc
57867,UK,"Fulvestrant 250mg solution for injection in pre-filled syringe",12048,https://www.medicines.org.uk/emc/product/12048/smpc
57868,UK,"Erbitux 5 mg/mL solution for infusion",317,https://www.medicines.org.uk/emc/product/317/smpc
57869,UK,"SANCUSO 3.1 mg/24 hours transdermal patch",1211,https://www.medicines.org.uk/emc/product/1211/smpc
57870,UK,"Paracetamol 500mg Capsules",4195,https://www.medicines.org.uk/emc/product/4195/smpc
57871,UK,"Firmagon 120mg Injection",6537,https://www.medicines.org.uk/emc/product/6537/smpc
57872,UK,"Brilique 90 mg Orodispersible Tablets",2692,https://www.medicines.org.uk/emc/product/2692/smpc
57873,UK,"Tadalafil Milpharm 10 mg film-coated tablets",8731,https://www.medicines.org.uk/emc/product/8731/smpc
57874,UK,"Ramipril 2.5mg Hard Capsules",14716,https://www.medicines.org.uk/emc/product/14716/smpc
57875,UK,"Vancomycin 125 mg Hard Capsules",100603,https://www.medicines.org.uk/emc/product/100603/smpc
57876,UK,"Hyoscine Butylbromide 10 mg Film-coated Tablets",13315,https://www.medicines.org.uk/emc/product/13315/smpc
57877,UK,"Requip XL 8mg prolonged-release tablets",10730,https://www.medicines.org.uk/emc/product/10730/smpc
57878,UK,"Balversa 5 mg film-coated tablets",100246,https://www.medicines.org.uk/emc/product/100246/smpc
57879,UK,"Care Tea Tree Oil 100%",8072,https://www.medicines.org.uk/emc/product/8072/smpc
57880,UK,"Giotrif 50 mg film-coated tablets",7698,https://www.medicines.org.uk/emc/product/7698/smpc
57881,UK,"Dasatinib 50mg Film-Coated Tablets",14267,https://www.medicines.org.uk/emc/product/14267/smpc
57882,UK,Nuceiva,14178,https://www.medicines.org.uk/emc/product/14178/smpc
57883,UK,"VISIPAQUE 320 mg I/ml Solution for Injection, glass container and polypropylene container",14804,https://www.medicines.org.uk/emc/product/14804/smpc
57884,UK,"Anthisan Cream",1618,https://www.medicines.org.uk/emc/product/1618/smpc
57885,UK,"Ibuleve Maximum Strength Gel 30g",298,https://www.medicines.org.uk/emc/product/298/smpc
57886,UK,"Reyataz 300mg Hard Capsules",7738,https://www.medicines.org.uk/emc/product/7738/smpc
57887,UK,"Stamaril powder and solvent for suspension for injection in pre-filled syringe",1683,https://www.medicines.org.uk/emc/product/1683/smpc
57888,UK,"Tranylcypromine 10mg Film-coated Tablets",14040,https://www.medicines.org.uk/emc/product/14040/smpc
57889,UK,"Celecoxib 200mg capsules",2116,https://www.medicines.org.uk/emc/product/2116/smpc
57890,UK,"Pirfenidone 267 mg film-coated tablets",15162,https://www.medicines.org.uk/emc/product/15162/smpc
57891,UK,"Dovobet 50 microgram/g + 0.5 mg/g gel",5690,https://www.medicines.org.uk/emc/product/5690/smpc
57892,UK,"APO-go AMPOULES 10mg/ml Solution for Injection or Infusion",2233,https://www.medicines.org.uk/emc/product/2233/smpc
57893,UK,"Olmesartan/Hydrochlorothiazide 40 mg/12.5 mg film-coated tablets",13782,https://www.medicines.org.uk/emc/product/13782/smpc
57894,UK,"Potassium Chloride Concentrate 15%",6272,https://www.medicines.org.uk/emc/product/6272/smpc
57895,UK,"Alzest 4.6mg/24h Transdermal Patch",3470,https://www.medicines.org.uk/emc/product/3470/smpc
57896,UK,"Buserelin 1 mg/ml solution for injection",14105,https://www.medicines.org.uk/emc/product/14105/smpc
57897,UK,"Rivastigmine Mylan 3 mg hard capsules",8495,https://www.medicines.org.uk/emc/product/8495/smpc
57898,UK,"Unguentum M Cream",6396,https://www.medicines.org.uk/emc/product/6396/smpc
57899,UK,"Chlorphenamine 10mg/ml Solution for Injection",9771,https://www.medicines.org.uk/emc/product/9771/smpc
57900,UK,"Dettol Liquid",5633,https://www.medicines.org.uk/emc/product/5633/smpc
57901,UK,"Pemetrexed 8.5 mg/ml solution for infusion",14982,https://www.medicines.org.uk/emc/product/14982/smpc
57902,UK,"Clonidine Hydrochloride 50mcg/5ml Oral Solution",9616,https://www.medicines.org.uk/emc/product/9616/smpc
57903,UK,"Bonviva 3 mg Solution for Injection",9384,https://www.medicines.org.uk/emc/product/9384/smpc
57904,UK,"Pylera 140 mg/125 mg/125 mg capsules",15622,https://www.medicines.org.uk/emc/product/15622/smpc
57905,UK,"Opsumit 10mg film coated tablets (Great Britain)",5223,https://www.medicines.org.uk/emc/product/5223/smpc
57906,UK,"Amlodipine 10mg tablet",100431,https://www.medicines.org.uk/emc/product/100431/smpc
57907,UK,"Furosemide 10 mg/ml solution for injection/infusion",13171,https://www.medicines.org.uk/emc/product/13171/smpc
57908,UK,"Sertraline 100mg/5ml Concentrate for Oral Solution",14703,https://www.medicines.org.uk/emc/product/14703/smpc
57909,UK,"Bricanyl Turbohaler, 0.5mg/dose, inhalation powder",869,https://www.medicines.org.uk/emc/product/869/smpc
57910,UK,"Febuxostat 80mg Film-coated tablets",11858,https://www.medicines.org.uk/emc/product/11858/smpc
57911,UK,"Valaciclovir 500 mg Film Coated Tablets",4349,https://www.medicines.org.uk/emc/product/4349/smpc
57912,UK,"Prucalopride 1 mg film coated tablets",14208,https://www.medicines.org.uk/emc/product/14208/smpc
57913,UK,"Nozinan 25mg/ml Solution for Injection/Infusion",1428,https://www.medicines.org.uk/emc/product/1428/smpc
57914,UK,"Atomoxetine neuraxpharm 40 mg hard capsules",10846,https://www.medicines.org.uk/emc/product/10846/smpc
57915,UK,"Allevia 120mg tablets",13208,https://www.medicines.org.uk/emc/product/13208/smpc
57916,UK,"Mintreleq XL 300 mg prolonged-release tablets",7483,https://www.medicines.org.uk/emc/product/7483/smpc
57917,UK,"Upstaza (Eladocagene exuparvovec) solution for infusion",14422,https://www.medicines.org.uk/emc/product/14422/smpc
57918,UK,"Metaraminol 10mg/ml Solution for Injection or Infusion",14774,https://www.medicines.org.uk/emc/product/14774/smpc
57919,UK,"Alendronic Acid 70 mg Tablets",100151,https://www.medicines.org.uk/emc/product/100151/smpc
57920,UK,"Mexiletine hydrochloride 100mg Hard Capsules",13305,https://www.medicines.org.uk/emc/product/13305/smpc
57921,UK,"Darunavir Viatris 800 mg film-coated tablets",9881,https://www.medicines.org.uk/emc/product/9881/smpc
57922,UK,"Lamivudine/Zidovudine 150 mg/300 mg film-coated tablets",2998,https://www.medicines.org.uk/emc/product/2998/smpc
57923,UK,"Melatonin Teva XL 2mg PR Tablets",13101,https://www.medicines.org.uk/emc/product/13101/smpc
57924,UK,"Praluent 75 mg solution for injection in pre-filled pen",7146,https://www.medicines.org.uk/emc/product/7146/smpc
57925,UK,"Byooviz 10 mg/ml solution for injection",14606,https://www.medicines.org.uk/emc/product/14606/smpc
57926,UK,"Amlodipine 10mg Tablets",14676,https://www.medicines.org.uk/emc/product/14676/smpc
57927,UK,"Augmentin 125/31 Suspension",278,https://www.medicines.org.uk/emc/product/278/smpc
57928,UK,"Zeyzelf Twice weekly 4.6 mg/24 h transdermal patch",14957,https://www.medicines.org.uk/emc/product/14957/smpc
57929,UK,"Atovaquone/Proguanil Hydrochloride 250 mg/100 mg film-coated tablets",13579,https://www.medicines.org.uk/emc/product/13579/smpc
57930,UK,"Teicoplanin Seacross 400 mg powder for solution for injection/infusion or oral solution",15517,https://www.medicines.org.uk/emc/product/15517/smpc
57931,UK,"Bortezomib Hospira 3.5 mg powder for solution for injection",14242,https://www.medicines.org.uk/emc/product/14242/smpc
57932,UK,"Genotropin 0.8mg MiniQuick",3428,https://www.medicines.org.uk/emc/product/3428/smpc
57933,UK,"Co-Trimoxazole 16 mg/ 80mg per ml for Infusion",4669,https://www.medicines.org.uk/emc/product/4669/smpc
57934,UK,"Clobazam Martindale Pharma 5mg/5ml Oral Suspension",14935,https://www.medicines.org.uk/emc/product/14935/smpc
57935,UK,"Losartan potassium  25 mg film-coated tablets",7060,https://www.medicines.org.uk/emc/product/7060/smpc
57936,UK,"Savene 20 mg/ml powder and solvent for concentrate for solution for infusion",100135,https://www.medicines.org.uk/emc/product/100135/smpc
57937,UK,"Fedril Night Cold and Flu, Oral Solution PL 04917/0053",4578,https://www.medicines.org.uk/emc/product/4578/smpc
57938,UK,"Epsom Salts BP",4841,https://www.medicines.org.uk/emc/product/4841/smpc
57939,UK,"Prefibin 2 mg Sublingual Tablets",6033,https://www.medicines.org.uk/emc/product/6033/smpc
57940,UK,"Apidra 100 Units/ml solution for injection in a vial",2499,https://www.medicines.org.uk/emc/product/2499/smpc
57941,UK,"Dovato 50 mg/300 mg film-coated tablets",10446,https://www.medicines.org.uk/emc/product/10446/smpc
57942,UK,"Omeprazole 4 mg/ml, Powder for Oral Suspension",11032,https://www.medicines.org.uk/emc/product/11032/smpc
57943,UK,"Covonia Dry & Tickly Cough Linctus",4830,https://www.medicines.org.uk/emc/product/4830/smpc
57944,UK,"Gliclazide Milpharm 80mg tablets",7023,https://www.medicines.org.uk/emc/product/7023/smpc
57945,UK,"Isosorbide Dinitrate Tablets 10 mg",12899,https://www.medicines.org.uk/emc/product/12899/smpc
57946,UK,"Betagan 0.5% w/v Eye Drops",857,https://www.medicines.org.uk/emc/product/857/smpc
57947,UK,"Trientine 200 mg hard capsules",14617,https://www.medicines.org.uk/emc/product/14617/smpc
57948,UK,"Nurofen Plus",5627,https://www.medicines.org.uk/emc/product/5627/smpc
57949,UK,"Irbesartan/Hydrochlorothiazide Brown & Burk 300 mg/12.5 mg Film-coated tablets",10805,https://www.medicines.org.uk/emc/product/10805/smpc
57950,UK,"Arixtra Fondaparinux sodium solution for injection 1.5 mg/ 0.3 ml",3359,https://www.medicines.org.uk/emc/product/3359/smpc
57951,UK,"Flecainide Acetate 25mg/5mL Oral solution",15992,https://www.medicines.org.uk/emc/product/15992/smpc
57952,UK,"Humalog 100 units/ml, solution for injection in vial",1640,https://www.medicines.org.uk/emc/product/1640/smpc
57953,UK,"Mounjaro KwikPen 2.5mg solution for injection in pre-filled pen",15481,https://www.medicines.org.uk/emc/product/15481/smpc
57954,UK,"Fotivda 1340mcg hard capsules",8995,https://www.medicines.org.uk/emc/product/8995/smpc
57955,UK,"Irbesartan/Hydrochlorothiazide 300 mg/12.5 mg tablets",14822,https://www.medicines.org.uk/emc/product/14822/smpc
57956,UK,"Loratadine 10 mg Tablets (GSL)",14580,https://www.medicines.org.uk/emc/product/14580/smpc
57957,UK,"Voltarol Ampoules",1043,https://www.medicines.org.uk/emc/product/1043/smpc
57958,UK,"Tegretol 100mg Tablets",1040,https://www.medicines.org.uk/emc/product/1040/smpc
57959,UK,"Lenalidomide 20mg hard capsules",14587,https://www.medicines.org.uk/emc/product/14587/smpc
57960,EU,Toviaz,EMEA/H/C/000723,https://www.ema.europa.eu/en/medicines/human/EPAR/toviaz
57961,EU,Enrylaze,EMEA/H/C/005917,https://www.ema.europa.eu/en/medicines/human/EPAR/enrylaze
57962,EU,Myalepta,EMEA/H/C/004218,https://www.ema.europa.eu/en/medicines/human/EPAR/myalepta
57963,EU,Myfenax,EMEA/H/C/000884,https://www.ema.europa.eu/en/medicines/human/EPAR/myfenax
57964,EU,Oxbryta,EMEA/H/C/004869,https://www.ema.europa.eu/en/medicines/human/EPAR/oxbryta
57965,EU,Evicel,EMEA/H/C/000898,https://www.ema.europa.eu/en/medicines/human/EPAR/evicel
57966,EU,Raptiva,EMEA/H/C/000542,https://www.ema.europa.eu/en/medicines/human/EPAR/raptiva
57967,EU,Ximluci,EMEA/H/C/005617,https://www.ema.europa.eu/en/medicines/human/EPAR/ximluci
57968,EU,Cometriq,EMEA/H/C/002640,https://www.ema.europa.eu/en/medicines/human/EPAR/cometriq
57969,EU,Korjuny,EMEA/H/C/005697,https://www.ema.europa.eu/en/medicines/human/EPAR/korjuny
57970,EU,Insulatard,EMEA/H/C/000441,https://www.ema.europa.eu/en/medicines/human/EPAR/insulatard
57971,EU,GONAL-f,EMEA/H/C/000071,https://www.ema.europa.eu/en/medicines/human/EPAR/gonal-f
57972,EU,Beyfortus,EMEA/H/C/005304,https://www.ema.europa.eu/en/medicines/human/EPAR/beyfortus
57973,EU,Praluent,EMEA/H/C/003882,https://www.ema.europa.eu/en/medicines/human/EPAR/praluent
57974,EU,Signifor,EMEA/H/C/002052,https://www.ema.europa.eu/en/medicines/human/EPAR/signifor
57975,EU,Xarelto,EMEA/H/C/000944,https://www.ema.europa.eu/en/medicines/human/EPAR/xarelto
57976,EU,Akeega,EMEA/H/C/005932,https://www.ema.europa.eu/en/medicines/human/EPAR/akeega
57977,EU,Poteligeo,EMEA/H/C/004232,https://www.ema.europa.eu/en/medicines/human/EPAR/poteligeo
57978,EU,Zyclara,EMEA/H/C/002387,https://www.ema.europa.eu/en/medicines/human/EPAR/zyclara
57979,EU,Aybintio,EMEA/H/C/005106,https://www.ema.europa.eu/en/medicines/human/EPAR/aybintio
57980,EU,Lytenava,EMEA/H/C/005723,https://www.ema.europa.eu/en/medicines/human/EPAR/lytenava
57981,EU,Opatanol,EMEA/H/C/000407,https://www.ema.europa.eu/en/medicines/human/EPAR/opatanol
57982,EU,Akynzeo,EMEA/H/C/003728,https://www.ema.europa.eu/en/medicines/human/EPAR/akynzeo
57983,EU,Tepadina,EMEA/H/C/001046,https://www.ema.europa.eu/en/medicines/human/EPAR/tepadina
57984,EU,Viracept,EMEA/H/C/000164,https://www.ema.europa.eu/en/medicines/human/EPAR/viracept
57985,EU,Victoza,EMEA/H/C/001026,https://www.ema.europa.eu/en/medicines/human/EPAR/victoza
57986,EU,Zalasta,EMEA/H/C/000792,https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta
57987,EU,Zinforo,EMEA/H/C/002252,https://www.ema.europa.eu/en/medicines/human/EPAR/zinforo
57988,EU,Tevagrastim,EMEA/H/C/000827,https://www.ema.europa.eu/en/medicines/human/EPAR/tevagrastim
57989,EU,"Telmisartan Actavis",EMEA/H/C/001168,https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-actavis
57990,EU,"Clopidogrel Acino Pharma",EMEA/H/C/001172,https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-acino-pharma
57991,EU,Tyverb,EMEA/H/C/000795,https://www.ema.europa.eu/en/medicines/human/EPAR/tyverb
57992,EU,Kavigale,EMEA/H/C/006291,https://www.ema.europa.eu/en/medicines/human/EPAR/kavigale
57993,EU,Kyprolis,EMEA/H/C/003790,https://www.ema.europa.eu/en/medicines/human/EPAR/kyprolis
57994,EU,Aptivus,EMEA/H/C/000631,https://www.ema.europa.eu/en/medicines/human/EPAR/aptivus
57995,EU,Afqlir,EMEA/H/C/006150,https://www.ema.europa.eu/en/medicines/human/EPAR/afqlir
57996,EU,"Apremilast Accord",EMEA/H/C/006208,https://www.ema.europa.eu/en/medicines/human/EPAR/apremilast-accord
57997,EU,Bridion,EMEA/H/C/000885,https://www.ema.europa.eu/en/medicines/human/EPAR/bridion
57998,EU,"Irbesartan Zentiva (previously Irbesartan Winthrop)",EMEA/H/C/000785,https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-zentiva
57999,EU,Lymphoseek,EMEA/H/C/002085,https://www.ema.europa.eu/en/medicines/human/EPAR/lymphoseek
58000,EU,Lyfnua,EMEA/H/C/005476,https://www.ema.europa.eu/en/medicines/human/EPAR/lyfnua
58001,EU,"Ribavirin Mylan (previously Ribavirin Three Rivers)",EMEA/H/C/001185,https://www.ema.europa.eu/en/medicines/human/EPAR/ribavirin-mylan
58002,EU,Vivanza,EMEA/H/C/000488,https://www.ema.europa.eu/en/medicines/human/EPAR/vivanza
58003,EU,"Toujeo (previously Optisulin)",EMEA/H/C/000309,https://www.ema.europa.eu/en/medicines/human/EPAR/toujeo
58004,EU,Cresemba,EMEA/H/C/002734,https://www.ema.europa.eu/en/medicines/human/EPAR/cresemba
58005,EU,Livogiva,EMEA/H/C/005087,https://www.ema.europa.eu/en/medicines/human/EPAR/livogiva
58006,EU,"Vaxzevria (previously COVID-19 Vaccine AstraZeneca)",EMEA/H/C/005675,https://www.ema.europa.eu/en/medicines/human/EPAR/vaxzevria
58007,EU,Kinpeygo,EMEA/H/C/005653,https://www.ema.europa.eu/en/medicines/human/EPAR/kinpeygo
58008,EU,Tacforius,EMEA/H/C/004435,https://www.ema.europa.eu/en/medicines/human/EPAR/tacforius
58009,EU,"Olanzapine Glenmark Europe",EMEA/H/C/001086,https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-glenmark-europe
58010,EU,Cystadrops,EMEA/H/C/003769,https://www.ema.europa.eu/en/medicines/human/EPAR/cystadrops
58011,EU,Ferriprox,EMEA/H/C/000236,https://www.ema.europa.eu/en/medicines/human/EPAR/ferriprox
58012,EU,"Onbrez Breezhaler",EMEA/H/C/001114,https://www.ema.europa.eu/en/medicines/human/EPAR/onbrez-breezhaler
58013,EU,Otulfi,EMEA/H/C/006544,https://www.ema.europa.eu/en/medicines/human/EPAR/otulfi
58014,EU,Xospata,EMEA/H/C/004752,https://www.ema.europa.eu/en/medicines/human/EPAR/xospata
58015,EU,"Efavirenz/Emtricitabine/Tenofovir disoproxil Krka",EMEA/H/C/004274,https://www.ema.europa.eu/en/medicines/human/EPAR/efavirenz-emtricitabine-tenofovir-disoproxil-krka
58016,EU,"VidPrevtyn Beta",EMEA/H/C/005754,https://www.ema.europa.eu/en/medicines/human/EPAR/vidprevtyn-beta
58017,EU,Polivy,EMEA/H/C/004870,https://www.ema.europa.eu/en/medicines/human/EPAR/polivy
58018,EU,Humira,EMEA/H/C/000481,https://www.ema.europa.eu/en/medicines/human/EPAR/humira
58019,EU,Apretude,EMEA/H/C/005756,https://www.ema.europa.eu/en/medicines/human/EPAR/apretude
58020,EU,"Eltrombopag Viatris",EMEA/H/C/006417,https://www.ema.europa.eu/en/medicines/human/EPAR/eltrombopag-viatris
58021,EU,Ofev,EMEA/H/C/003821,https://www.ema.europa.eu/en/medicines/human/EPAR/ofev
58022,EU,Ultomiris,EMEA/H/C/004954,https://www.ema.europa.eu/en/medicines/human/EPAR/ultomiris
58023,EU,Zalviso,EMEA/H/C/002784,https://www.ema.europa.eu/en/medicines/human/EPAR/zalviso
58024,EU,Nustendi,EMEA/H/C/004959,https://www.ema.europa.eu/en/medicines/human/EPAR/nustendi
58025,EU,"Degarelix Accord",EMEA/H/C/006048,https://www.ema.europa.eu/en/medicines/human/EPAR/degarelix-accord
58026,EU,"Palonosetron Hospira",EMEA/H/C/004069,https://www.ema.europa.eu/en/medicines/human/EPAR/palonosetron-hospira
58027,EU,Humenza,EMEA/H/C/001202,https://www.ema.europa.eu/en/medicines/human/EPAR/humenza
58028,EU,"Qarziba (previously Dinutuximab beta EUSA and Dinutuximab beta Apeiron)",EMEA/H/C/003918,https://www.ema.europa.eu/en/medicines/human/EPAR/qarziba
58029,EU,"Alli (previously Orlistat GSK)",EMEA/H/C/000854,https://www.ema.europa.eu/en/medicines/human/EPAR/alli
58030,EU,Sancuso,EMEA/H/C/002296,https://www.ema.europa.eu/en/medicines/human/EPAR/sancuso
58031,EU,Empliciti,EMEA/H/C/003967,https://www.ema.europa.eu/en/medicines/human/EPAR/empliciti
58032,EU,Evkeeza,EMEA/H/C/005449,https://www.ema.europa.eu/en/medicines/human/EPAR/evkeeza
58033,EU,"Topotecan Eagle",EMEA/H/C/002261,https://www.ema.europa.eu/en/medicines/human/EPAR/topotecan-eagle
58034,EU,Ontozry,EMEA/H/C/005377,https://www.ema.europa.eu/en/medicines/human/EPAR/ontozry
58035,EU,Velosulin,EMEA/H/C/000423,https://www.ema.europa.eu/en/medicines/human/EPAR/velosulin
58036,EU,Faslodex,EMEA/H/C/000540,https://www.ema.europa.eu/en/medicines/human/EPAR/faslodex
58037,EU,"Peyona (previously Nymusa)",EMEA/H/C/001014,https://www.ema.europa.eu/en/medicines/human/EPAR/peyona
58038,EU,Neupopeg,EMEA/H/C/000422,https://www.ema.europa.eu/en/medicines/human/EPAR/neupopeg
58039,EU,Imvanex,EMEA/H/C/002596,https://www.ema.europa.eu/en/medicines/human/EPAR/imvanex
58040,EU,Cosentyx,EMEA/H/C/003729,https://www.ema.europa.eu/en/medicines/human/EPAR/cosentyx
58041,EU,Galafold,EMEA/H/C/004059,https://www.ema.europa.eu/en/medicines/human/EPAR/galafold
58042,EU,Ceplene,EMEA/H/C/000796,https://www.ema.europa.eu/en/medicines/human/EPAR/ceplene
58043,EU,"Duloxetine Boehringer Ingelheim",EMEA/H/C/001007,https://www.ema.europa.eu/en/medicines/human/EPAR/duloxetine-boehringer-ingelheim
58044,EU,"Ganirelix Gedeon Richter",EMEA/H/C/005641,https://www.ema.europa.eu/en/medicines/human/EPAR/ganirelix-gedeon-richter
58045,EU,Fendrix,EMEA/H/C/000550,https://www.ema.europa.eu/en/medicines/human/EPAR/fendrix
58046,EU,"Pregabalin Viatris (previously Pregabalin Mylan)",EMEA/H/C/004078,https://www.ema.europa.eu/en/medicines/human/EPAR/pregabalin-viatris
58047,EU,Oxervate,EMEA/H/C/004209,https://www.ema.europa.eu/en/medicines/human/EPAR/oxervate
58048,EU,"Enzalutamide Viatris",EMEA/H/C/006299,https://www.ema.europa.eu/en/medicines/human/EPAR/enzalutamide-viatris
58049,EU,Xagrid,EMEA/H/C/000480,https://www.ema.europa.eu/en/medicines/human/EPAR/xagrid
58050,EU,Ontruzant,EMEA/H/C/004323,https://www.ema.europa.eu/en/medicines/human/EPAR/ontruzant
58051,EU,"Bemrist Breezhaler",EMEA/H/C/005516,https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler
58052,EU,Rubraca,EMEA/H/C/004272,https://www.ema.europa.eu/en/medicines/human/EPAR/rubraca
58053,EU,Jentadueto,EMEA/H/C/002279,https://www.ema.europa.eu/en/medicines/human/EPAR/jentadueto
58054,EU,Wainzua,EMEA/H/C/006295,https://www.ema.europa.eu/en/medicines/human/EPAR/wainzua
